ID,FirstName,LastName,Gender,Email,Department,ManagerEmail,Laptop,Monitor,Headset,CreatedDate,UpdatedDate
80345dfd-378f-427c-8afb-42e3ff1b3c8a,Sean,Robinson,M,sean.robinson@company.com,support,jerry.walker@company.com,"MacBook Pro 16""",True,True,2022-11-07,2023-05-13
e0c3a949-8012-4bf7-a3d8-da2b4853a3dd,Kenneth,Gutierrez,M,kenneth.gutierrez2@company.com,sales,kevin.edwards@company.com,Dell XPS 15,True,True,2024-04-17,2025-02-12
79fe8c11-d682-4751-b55e-9229f29e3e13,Kathleen,Vasquez,F,kathleen.vasquez@company.com,engineering,bryan.gonzalez@company.com,Surface Laptop 5,True,False,2022-09-13,2023-04-13
ec87bb87-ae64-4f96-bc22-0886b1559e75,Nicole,Ross,F,nicole.ross2@company.com,product_management,louis.edwards@company.com,ThinkPad X1 Carbon,True,False,2024-05-20,2025-05-09
bdddf15e-d40b-40e6-92eb-f82ca8239cb5,Arthur,Sullivan,M,arthur.sullivan2@company.com,support,joe.patterson@company.com,"MacBook Pro 16""",True,True,2024-11-13,2025-10-19
6c8ed6a6-f08b-40fe-8ef1-8986b2681e08,Donna,Lopez,F,donna.lopez@company.com,support,douglas.thomas@company.com,ThinkPad T14s,True,True,2018-06-12,2018-08-07
18250d12-2e61-41e8-8084-9651de5db800,Carolyn,Simmons,F,carolyn.simmons2@company.com,r&d,anthony.reed@company.com,Surface Laptop 5,True,True,2023-05-27,2024-01-02
dcbcde7d-56bf-4098-8189-0bb7f230885a,Roy,Jenkins,M,roy.jenkins@company.com,sales,lily.taylor@company.com,HP EliteBook 840,True,True,2018-12-06,2019-04-24
3a657469-99ec-439f-926e-66be0d9d384d,Mary,White,F,mary.white@company.com,sales,albert.turner@company.com,Dell XPS 15,False,True,2023-02-06,2023-02-11
de153036-6163-4f87-8783-81d9baa4b0b7,Brittany,Davis,F,brittany.davis@company.com,IT,jeffrey.martin@company.com,ThinkPad X1 Carbon,False,True,2019-05-08,2019-10-16
3790b35d-55f8-4661-aa8a-f4813f23b38a,Jennifer,Ramos,F,jennifer.ramos2@company.com,support,natalie.stewart@company.com,"MacBook Pro 14""",True,True,2018-01-14,2018-08-06
b164a225-c8dd-4412-b2c2-0b64b4648c93,Angela,Henderson,F,angela.henderson@company.com,IT,carl.brown@company.com,ThinkPad T14s,True,True,2021-10-29,2022-04-21
a26cd901-b972-40e6-b3c9-72a39928ff76,Sean,Romero,M,sean.romero@company.com,r&d,betty.scott@company.com,Surface Laptop 5,True,True,2022-10-22,2023-04-17
e711eafa-64e5-4600-b45b-ad9459811760,Dylan,Bailey,M,dylan.bailey2@company.com,sales,stephen.green@company.com,ThinkPad T14s,False,True,2021-11-17,2022-01-19
10266111-e42f-40e5-9378-c857ff0bd499,Emma,Garcia,F,emma.garcia2@company.com,engineering,sebastian.mitchell@company.com,HP EliteBook 840,False,True,2020-11-26,2021-10-01
7116cdb3-a788-4e88-9ebf-c480cf16a14b,Bobby,Ward,M,bobby.ward@company.com,hr,victor.graham@company.com,ThinkPad T14s,True,True,2018-01-17,2018-07-10
b394fd47-2a9c-419d-a762-249599f17c80,Ronald,Flores,M,ronald.flores2@company.com,r&d,kimberly.torres@company.com,Dell Latitude 7440,False,True,2022-06-14,2023-01-16
8577a7f5-1dfd-4b47-9ed0-d7ecaf632f85,Jordan,Harris,M,jordan.harris@company.com,sales,denise.foster@company.com,MacBook Air M2,True,True,2023-10-25,2024-01-28
61472c8c-1ff4-41bf-9aaa-108544c6774e,Logan,Phillips,M,logan.phillips@company.com,hr,nicholas.lewis@company.com,Surface Laptop 5,True,True,2020-05-01,2021-04-25
e08da2f9-ade5-4570-b989-f23ae150eee7,Lisa,Fisher,F,lisa.fisher@company.com,sales,virginia.smith@company.com,ThinkPad X1 Carbon,True,False,2021-07-06,2022-02-17
19f406f4-e3b4-4635-be7f-abbba23a0f8b,Julie,Lewis,F,julie.lewis2@company.com,sales,ryan.cook@company.com,HP EliteBook 840,True,False,2019-09-14,2019-11-13
f65e8587-bac1-4712-a7da-963f01e619cc,Larry,Turner,M,larry.turner2@company.com,accounting,louis.nguyen@company.com,MacBook Air M2,True,False,2024-07-03,2025-04-05
086ef6cc-623c-494b-8af9-19d6678c230b,Bruce,Bell,M,bruce.bell@company.com,engineering,juan.myers@company.com,HP EliteBook 840,True,True,2018-11-15,2019-09-08
407f09db-4362-494f-87df-8dddf9e282b5,Daniel,Diaz,M,daniel.diaz@company.com,support,roger.sanders@company.com,HP EliteBook 840,False,True,2022-07-08,2022-10-14
294d45d5-0a15-45a2-8374-1a1493256fdd,Juan,Allen,M,juan.allen2@company.com,accounting,vincent.gray@company.com,"MacBook Pro 16""",True,True,2021-07-27,2022-02-22
9ada4431-f773-4c36-b2a6-f22f488facb1,Nancy,Bell,F,nancy.bell2@company.com,product_management,donna.johnson@company.com,MacBook Air M2,True,False,2021-03-22,2021-07-21
8b461459-7753-4948-a017-abee2b2d8433,Grace,Richardson,F,grace.richardson@company.com,engineering,thomas.hamilton@company.com,ThinkPad T14s,True,True,2024-05-21,2024-11-25
107aae62-3a9b-4c8c-9672-30444dd33cfc,Bruce,Flores,M,bruce.flores@company.com,engineering,harold.graham@company.com,"MacBook Pro 14""",True,False,2020-01-01,2020-01-24
60483308-e604-4444-93f5-7cb15888bdbe,Kenneth,Edwards,M,kenneth.edwards@company.com,sales,lisa.russell@company.com,Dell XPS 15,True,True,2020-12-09,2021-11-20
580fd4b8-d14b-41bf-bd7a-99cdf0c3e2ca,Cheryl,Ross,F,cheryl.ross@company.com,sales,kyle.russell@company.com,ThinkPad T14s,True,True,2018-03-12,2019-01-05
51607a86-ad2e-41e9-a390-c2b338a55fe8,Terry,Patterson,M,terry.patterson@company.com,sales,kyle.nelson@company.com,Dell Latitude 7440,True,False,2021-02-22,2021-07-01
d8b18cb8-ff95-481a-9044-da395046b8be,Victor,Ward,M,victor.ward@company.com,marketing,jason.wright@company.com,Dell Latitude 7440,True,True,2020-11-21,2021-03-09
534a8f2c-49d5-4a2b-a964-907542be7988,Michelle,Lee,F,michelle.lee@company.com,IT,bryan.gonzalez@company.com,ThinkPad X1 Carbon,True,True,2020-03-01,2021-01-28
6ea28487-daa4-494a-ad12-d48fc7f2ce0c,Rebecca,Brown,F,rebecca.brown2@company.com,engineering,tyler.jackson@company.com,Dell XPS 15,True,False,2022-07-09,2023-03-22
35f0ef39-243f-4f92-b6f1-f6f44251726e,Natalie,Lopez,F,natalie.lopez@company.com,sales,jesse.graham@company.com,MacBook Air M2,True,True,2023-12-13,2023-12-26
1267fcca-9413-4a62-b208-3abc19ddbd35,Harold,Ramos,M,harold.ramos@company.com,engineering,carl.brown@company.com,"MacBook Pro 16""",True,False,2024-10-06,2025-09-17
d1ad0218-2c6b-4e2f-b60a-4c3a23b3d16c,Carl,Reed,M,carl.reed@company.com,hr,gregory.harris@company.com,Dell Latitude 7440,False,True,2019-08-20,2020-08-10
5b1d7e24-8723-45a5-ad77-201577ad5e0d,Rose,Thompson,F,rose.thompson@company.com,engineering,anna.peterson@company.com,Dell Latitude 7440,False,True,2022-04-25,2022-10-14
c5784e34-131c-4749-8547-a68de49e4b28,Patricia,James,F,patricia.james@company.com,sales,kenneth.campbell@company.com,"MacBook Pro 16""",True,False,2022-09-22,2022-12-18
c41b8315-cd9d-4a55-a5fd-6c4483ee3b6b,Logan,Kelly,M,logan.kelly@company.com,support,bobby.cox@company.com,Dell XPS 15,True,False,2019-03-21,2020-03-10
cf6de807-8fff-443a-a127-17edd2f731e3,Megan,Alvarez,F,megan.alvarez@company.com,support,juan.murphy@company.com,Surface Laptop 5,True,False,2019-09-25,2020-08-29
8f636537-8f72-4f52-aa2b-6784894ec9b7,Elijah,Turner,M,elijah.turner@company.com,sales,bryan.hernandez@company.com,Surface Laptop 5,True,True,2022-02-19,2022-05-05
9aa1d1c3-3258-44aa-af72-d8580134fb8b,Jeremy,Flores,M,jeremy.flores@company.com,sales,jason.butler@company.com,"MacBook Pro 14""",True,True,2020-01-31,2021-01-23
6e1a8917-1da6-494d-9ebe-2904abb7a4a8,Richard,Wilson,M,richard.wilson@company.com,engineering,charlotte.turner@company.com,Surface Laptop 5,True,True,2019-03-16,2020-02-26
8bb5fc10-5fd5-4e8e-9e16-7e053ee258b9,Eugene,Jimenez,M,eugene.jimenez3@company.com,support,brenda.clark@company.com,ThinkPad T14s,True,True,2020-03-28,2020-09-22
f44f3249-1772-4efa-99cd-8a94d3b1a80f,Willie,Lee,M,willie.lee@company.com,sales,bobby.nelson@company.com,ThinkPad X1 Carbon,False,True,2022-06-11,2022-08-20
15b1864b-f5c1-46d7-9a81-6da9b885db29,Brenda,Parker,F,brenda.parker2@company.com,sales,deborah.morgan@company.com,HP EliteBook 840,True,False,2024-03-25,2024-12-24
a215b729-0f12-4d7b-8871-886947156010,Sophia,Morales,F,sophia.morales2@company.com,sales,bryan.ortiz@company.com,Dell XPS 15,True,True,2024-05-30,2025-04-30
fa70be82-dc7b-4df9-af48-e26be91601d5,Susan,Ruiz,F,susan.ruiz@company.com,engineering,heather.powell@company.com,Surface Laptop 5,True,False,2021-12-10,2022-10-20
92af8555-e078-40a1-ba9c-6eecfcd979ff,Kelly,Jones,F,kelly.jones@company.com,sales,abigail.ramirez@company.com,HP EliteBook 840,True,False,2021-11-25,2022-03-15
101ec3fd-4369-4087-b375-f5e819259faf,Alice,Taylor,F,alice.taylor@company.com,support,keith.brown@company.com,Dell Latitude 7440,True,True,2024-12-17,2025-08-22
7fc9afe3-e5b5-4a03-88aa-2873e3563cb9,Andrew,Allen,M,andrew.allen@company.com,sales,jacob.cruz@company.com,ThinkPad T14s,True,True,2019-10-30,2020-03-24
03e2f947-669b-4f48-8f49-575e52f76e73,Maria,Ross,F,maria.ross@company.com,support,jonathan.henderson@company.com,ThinkPad X1 Carbon,True,False,2024-08-08,2025-06-10
c27ca9d0-ad66-4230-84fd-1430b095d8b0,Anna,Lewis,F,anna.lewis@company.com,sales,gloria.gutierrez@company.com,ThinkPad X1 Carbon,True,True,2024-09-01,2025-01-17
3a3af584-1397-486d-9b61-5e66e3c15ee9,Thomas,Mitchell,M,thomas.mitchell2@company.com,sales,ryan.graham@company.com,ThinkPad X1 Carbon,False,False,2024-10-11,2025-03-17
b1d550d3-b933-4650-94af-68bd4908e92b,Benjamin,Martin,M,benjamin.martin@company.com,support,dylan.anderson@company.com,ThinkPad T14s,True,False,2018-12-11,2019-08-08
95687329-cc99-45f6-a379-ffa33f7e6bb2,Marcus,Cooper,M,marcus.cooper@company.com,accounting,andrew.gutierrez@company.com,HP EliteBook 840,True,False,2022-09-04,2022-09-29
46a4ca2b-dc77-472a-b50d-f5f5e61d3b7b,Tyler,Henderson,M,tyler.henderson@company.com,accounting,timothy.mitchell@company.com,MacBook Air M2,True,True,2019-01-31,2020-01-06
74bd6462-a595-4b3a-8064-487afbd0ce67,Steven,Simmons,M,steven.simmons3@company.com,support,samantha.james@company.com,"MacBook Pro 14""",True,True,2020-05-12,2020-05-25
06ed209f-091c-40f0-be7e-6314cdc49c50,Amy,Williams,F,amy.williams@company.com,support,janice.campbell@company.com,ThinkPad T14s,True,True,2022-10-09,2023-09-26
df4cad33-d905-4c01-98cf-f35389cd11ab,Carol,Allen,F,carol.allen@company.com,accounting,gregory.castillo@company.com,"MacBook Pro 14""",True,True,2019-08-11,2019-11-21
34dd1ebb-6ab3-46ca-b7b6-2368b886bb23,Billy,White,M,billy.white@company.com,marketing,joshua.gonzalez@company.com,MacBook Air M2,True,False,2024-11-01,2025-03-08
ad71726c-04fc-4915-8e78-3de6a9efdf23,Raymond,Allen,M,raymond.allen3@company.com,hr,nicholas.lewis@company.com,ThinkPad T14s,True,False,2022-07-31,2022-12-06
a965f8d4-5a8f-491e-ae0f-1f5fcb04b1f9,Joseph,Jenkins,M,joseph.jenkins@company.com,support,stephen.smith@company.com,"MacBook Pro 16""",False,False,2020-10-05,2021-01-10
3e323ae3-fc9e-4afd-9180-d1344df0915c,Theresa,Sullivan,F,theresa.sullivan3@company.com,support,jordan.thomas@company.com,HP EliteBook 840,False,False,2024-11-02,2024-12-28
60ac23f7-0537-4d10-a98c-68c34c9a7fa2,Logan,Patterson,M,logan.patterson@company.com,sales,peter.parker@company.com,ThinkPad X1 Carbon,True,True,2024-11-15,2025-03-21
650a532b-6e4e-4bd6-a359-45e3fb101eb2,Billy,Bailey,M,billy.bailey@company.com,engineering,roy.nguyen@company.com,"MacBook Pro 16""",True,True,2022-09-24,2023-06-12
f617a745-77e6-431e-86c2-d9ad0b22e6ae,Matthew,Young,M,matthew.young@company.com,accounting,ryan.king@company.com,MacBook Air M2,False,False,2022-06-21,2022-10-22
019c18ae-787c-42ab-a519-76cd2660a5d7,Emily,Coleman,F,emily.coleman2@company.com,accounting,kathleen.lee@company.com,ThinkPad X1 Carbon,True,False,2024-11-07,2025-01-07
4d390e74-8ae6-483b-aa5a-91fa1be7b5ab,Alexis,Ward,F,alexis.ward@company.com,support,oscar.kim@company.com,ThinkPad T14s,True,False,2022-06-29,2023-05-19
054edffa-6283-468a-a898-e9cd8c25bbf3,Zoe,Turner,F,zoe.turner@company.com,sales,catherine.clark@company.com,Dell XPS 15,True,True,2024-03-21,2024-06-02
4958e9eb-eb27-4cd5-94ce-ad15336eac94,Christian,Perry,M,christian.perry2@company.com,hr,oscar.kim@company.com,ThinkPad X1 Carbon,True,True,2022-05-04,2023-01-11
443c3d02-e063-41bf-beb0-ed7771d2cd3d,Patricia,Brooks,F,patricia.brooks@company.com,hr,alice.alexander@company.com,Surface Laptop 5,False,True,2018-05-26,2019-04-20
7cd6ec07-4e4e-4abb-8a78-9a4d393b5937,Joe,Cruz,M,joe.cruz2@company.com,engineering,joshua.nelson@company.com,Dell XPS 15,True,True,2020-10-05,2021-05-07
f16105ee-30aa-45e6-8129-434b5b7efb40,Brenda,Wilson,F,brenda.wilson@company.com,sales,aaron.rogers@company.com,ThinkPad T14s,False,False,2023-02-03,2023-12-05
9cedf310-8bef-47ae-ad38-2fb361941f58,Sebastian,Flores,M,sebastian.flores@company.com,sales,tyler.peterson@company.com,"MacBook Pro 16""",True,False,2020-06-23,2021-05-24
7c8cad99-2e98-4f11-944a-21e201910d22,Roy,Jimenez,M,roy.jimenez2@company.com,IT,hannah.jordan@company.com,MacBook Air M2,False,True,2021-03-29,2021-06-10
ca945ac9-1e4c-48db-b524-09d9d8eb6f36,Jeremy,Howard,M,jeremy.howard2@company.com,support,joe.patterson@company.com,Dell Latitude 7440,True,False,2022-01-02,2022-05-20
a5d082fb-7a4d-4481-a440-95ca50c63a36,Carlos,Ross,M,carlos.ross3@company.com,support,justin.alvarez@company.com,"MacBook Pro 16""",False,True,2021-04-22,2022-01-13
e45b71c0-b34c-442f-81d8-9918e82af419,Eric,Graham,M,eric.graham2@company.com,sales,lily.taylor@company.com,Surface Laptop 5,False,False,2020-04-03,2020-05-29
b6138965-1dc7-46f7-a052-813d0c2421e2,Kayla,Kim,F,kayla.kim@company.com,support,dylan.anderson@company.com,"MacBook Pro 14""",True,True,2021-11-27,2022-10-20
8e089f20-b747-4685-8d99-b9d07a3fc230,Barbara,Cooper,F,barbara.cooper2@company.com,accounting,bryan.gonzalez@company.com,"MacBook Pro 16""",False,True,2020-05-06,2021-01-05
a64c8fd8-c3a4-47d8-b19e-ecc95a7045c8,Edward,Kelly,M,edward.kelly3@company.com,support,stephen.ward@company.com,HP EliteBook 840,True,False,2022-01-26,2022-10-04
a3452aec-83d0-4940-8219-8e6288acf822,Debra,Nelson,F,debra.nelson2@company.com,support,stephen.rogers@company.com,ThinkPad X1 Carbon,True,True,2022-09-29,2023-03-18
59d4ec71-8382-4881-be8c-c3e84a14af2e,William,Myers,M,william.myers@company.com,sales,jean.nelson@company.com,"MacBook Pro 14""",True,True,2021-08-17,2021-10-04
6a916dc0-437a-40d8-9c56-b9cae147f2fe,Virginia,Alexander,F,virginia.alexander2@company.com,support,joseph.scott@company.com,Surface Laptop 5,True,True,2019-06-15,2020-02-12
804e0e8c-4358-4c98-98e9-6c8a0c71b15a,Ronald,Jimenez,M,ronald.jimenez3@company.com,IT,jonathan.lee@company.com,HP EliteBook 840,True,True,2018-02-12,2018-08-26
4cab1a00-6775-4f0d-9a2e-7a1d2dcccf91,Patricia,Clark,F,patricia.clark@company.com,sales,deborah.lewis@company.com,Surface Laptop 5,False,True,2021-02-02,2021-08-14
939d810d-d0dd-4dc9-b349-844f707d33e4,Rose,Diaz,F,rose.diaz@company.com,accounting,shirley.clark@company.com,"MacBook Pro 16""",True,True,2022-03-20,2022-05-09
5dd1cd3d-851c-4135-b4d5-284f3b926bc8,Elijah,Ross,M,elijah.ross2@company.com,r&d,grace.ward@company.com,Dell Latitude 7440,True,False,2018-07-03,2019-04-09
861d1487-8ac4-44c0-90c7-4338f3bc3d29,Theresa,Patel,F,theresa.patel@company.com,sales,nicholas.lewis@company.com,ThinkPad T14s,True,False,2018-07-01,2019-03-12
da04b79a-1a79-4603-95c6-21aed13a1685,Denise,Chavez,F,denise.chavez2@company.com,marketing,nicholas.ruiz@company.com,"MacBook Pro 16""",True,False,2018-06-30,2018-09-05
44117206-c333-4e1f-b09f-c9bb0b841f93,Luke,Mitchell,M,luke.mitchell@company.com,sales,diana.roberts@company.com,Dell Latitude 7440,True,False,2020-05-23,2020-08-19
8772298b-5c52-4c8d-8c71-aba5fdc9324e,Steven,Jimenez,M,steven.jimenez@company.com,product_management,diana.adams@company.com,Dell XPS 15,True,True,2020-01-09,2020-05-12
e49e3418-bcac-4809-ba00-486dd5b27ab7,Ashley,Lopez,F,ashley.lopez2@company.com,sales,gregory.robinson@company.com,"MacBook Pro 14""",False,True,2021-12-24,2022-06-27
6fc26b1d-e38c-4954-b6fc-352cb8350e5a,Martha,Allen,F,martha.allen@company.com,accounting,peter.lee@company.com,"MacBook Pro 16""",True,True,2022-09-23,2023-07-03
78bc3245-8e49-4c4f-ae12-4dcff811547d,Emily,Chavez,F,emily.chavez@company.com,marketing,gerald.ward@company.com,HP EliteBook 840,False,True,2018-09-24,2019-06-13
ea1bd799-dce8-4267-a4f9-ff8783a3fb96,Anthony,Romero,M,anthony.romero@company.com,marketing,ryan.graham@company.com,HP EliteBook 840,False,True,2020-07-25,2021-05-14
ef7d578c-00a3-4066-b7c4-4624978b60f5,Noah,Perry,M,noah.perry@company.com,engineering,roy.nguyen@company.com,Dell XPS 15,True,True,2022-07-19,2023-07-18
8abdd081-067e-48bc-8da0-8df87f533cac,Jose,Bailey,M,jose.bailey@company.com,engineering,diane.nelson@company.com,"MacBook Pro 14""",True,False,2021-03-05,2021-09-11
950242fb-dfc0-472c-8c01-c132db0c466f,Lauren,Phillips,F,lauren.phillips4@company.com,product_management,kenneth.adams@company.com,"MacBook Pro 16""",True,False,2021-01-13,2021-02-14
b73ffe61-4a40-46a6-b8e6-2d999b05ad6e,Marilyn,Gonzales,F,marilyn.gonzales@company.com,IT,bruce.ward2@company.com,ThinkPad T14s,True,True,2021-01-23,2021-02-12
8d27845e-e37a-4e92-baa3-4935e9c2e63f,Bobby,Simmons,M,bobby.simmons@company.com,sales,vincent.torres@company.com,ThinkPad T14s,True,True,2020-02-28,2020-08-18
54ce1fce-cbda-4197-aaa9-3d6a8b61b319,Daniel,Patel,M,daniel.patel2@company.com,sales,mason.peterson@company.com,HP EliteBook 840,True,False,2020-08-30,2021-01-23
e3549bb0-e1eb-4356-b438-7d6970f008da,Karen,Romero,F,karen.romero@company.com,hr,matthew.bailey@company.com,HP EliteBook 840,True,True,2018-04-03,2018-10-12
82ad72b1-2f8a-4bc3-a7fa-a04b413b1d43,Frank,Collins,M,frank.collins@company.com,engineering,thomas.campbell@company.com,ThinkPad T14s,False,False,2021-03-05,2021-07-26
4723350f-5261-4af4-b814-892b0dd1290e,Roger,Patterson,M,roger.patterson2@company.com,sales,shirley.white@company.com,Surface Laptop 5,True,True,2020-07-06,2020-12-04
788c98eb-cfde-46cc-ba82-d41836589f69,Bobby,King,M,bobby.king3@company.com,sales,mary.morales@company.com,ThinkPad T14s,True,False,2018-05-10,2019-04-16
fb03d46a-b9a5-4a29-b4c8-6058887c7c68,Dylan,Reed,M,dylan.reed2@company.com,marketing,jonathan.ramos@company.com,ThinkPad T14s,True,False,2019-10-18,2020-05-16
c676bc13-b230-4d97-840f-c73540324365,Dennis,Miller,M,dennis.miller2@company.com,sales,dennis.garcia@company.com,Dell XPS 15,False,True,2021-08-01,2022-06-03
81ae2209-7c14-499e-a179-1dd36c59b44e,Pamela,Bell,F,pamela.bell2@company.com,engineering,heather.mendoza@company.com,ThinkPad T14s,True,False,2023-11-02,2023-11-12
5da13649-5905-46ee-99b3-cce5d82ec6b1,Brandon,Rodriguez,M,brandon.rodriguez@company.com,r&d,abigail.ortiz@company.com,HP EliteBook 840,True,True,2020-12-05,2021-06-14
2ee2236d-1d3f-4194-97c4-5a98f5056a72,Janet,Parker,F,janet.parker@company.com,sales,heather.powell@company.com,"MacBook Pro 14""",True,True,2022-08-15,2022-11-24
7e8220e8-e655-4ef2-9c66-88cb920231ca,Mason,Henderson,M,mason.henderson@company.com,engineering,melissa.evans@company.com,ThinkPad X1 Carbon,False,True,2024-03-16,2024-08-09
066e953b-0051-453f-aa97-15bc896bcc5a,Shirley,Diaz,F,shirley.diaz@company.com,sales,christian.sanders@company.com,Surface Laptop 5,True,True,2022-01-31,2022-07-22
f9c0f7f1-5842-4b5a-906e-d1112a529494,Michelle,Lee,F,michelle.lee2@company.com,engineering,kenneth.campbell@company.com,"MacBook Pro 14""",False,False,2024-03-12,2024-04-05
79d43dae-7963-44a1-881f-10ddf9d78c5c,Eric,Ortiz,M,eric.ortiz2@company.com,r&d,jordan.robinson@company.com,"MacBook Pro 14""",False,True,2022-05-02,2022-11-07
da4715f8-4a3b-4a9e-87fa-7be38b93d24a,Gary,Perez,M,gary.perez@company.com,sales,zoe.martin@company.com,ThinkPad T14s,True,True,2024-02-24,2024-05-29
46a9d642-d374-409c-9f5e-e9e5c700545f,Sandra,Turner,F,sandra.turner@company.com,support,abigail.cruz@company.com,ThinkPad X1 Carbon,True,True,2018-02-17,2018-06-15
0c538e11-2765-41bc-ad67-e8f5ad7ef908,Debra,Foster,F,debra.foster2@company.com,accounting,diana.roberts@company.com,"MacBook Pro 16""",True,False,2022-12-30,2023-12-08
31331775-0664-4168-a4ed-7682ade397a5,Kyle,Wright,M,kyle.wright@company.com,product_management,gerald.ward@company.com,ThinkPad T14s,True,True,2024-01-06,2024-03-12
3a03a07e-ab77-4873-9928-81a8dca2c0ce,Dylan,Scott,M,dylan.scott2@company.com,hr,wayne.rogers@company.com,"MacBook Pro 14""",True,True,2019-05-06,2019-08-12
8f63b005-3988-4fb9-9aa3-cd54a41beeff,Owen,Rogers,M,owen.rogers2@company.com,engineering,richard.gutierrez@company.com,"MacBook Pro 14""",True,True,2018-06-08,2019-04-08
c94b841e-bfde-4583-bef2-9ef54f56d120,Linda,Foster,F,linda.foster@company.com,sales,david.miller@company.com,Surface Laptop 5,False,False,2021-09-24,2022-06-06
465c8b9d-5f94-47e5-a27a-8c01c8d8a063,Leonard,Johnson,M,leonard.johnson2@company.com,sales,gerald.smith@company.com,MacBook Air M2,True,True,2019-11-14,2020-03-23
f21adc10-cbc8-4173-9adf-23be4d5f99fa,Barbara,Evans,F,barbara.evans@company.com,product_management,stephen.chavez@company.com,HP EliteBook 840,True,True,2019-03-31,2019-09-02
666940e0-1fbb-4b05-8433-48b07976a3d4,Gregory,Stewart,M,gregory.stewart@company.com,engineering,bobby.nelson@company.com,Dell Latitude 7440,True,False,2021-02-27,2021-04-28
743a0ee6-59fc-4377-b21f-be185f2ed5ba,Patrick,Nguyen,M,patrick.nguyen@company.com,sales,carl.rogers@company.com,"MacBook Pro 14""",True,False,2021-11-17,2021-11-21
c07c2716-bf48-4318-836e-92e5e8a0db00,Martha,Alexander,F,martha.alexander@company.com,marketing,melissa.anderson@company.com,Dell XPS 15,True,True,2021-11-03,2022-08-22
b5c07f06-072d-42d6-a687-f938b7c5a700,Andrea,Castillo,F,andrea.castillo@company.com,support,samantha.price@company.com,ThinkPad T14s,True,True,2022-05-22,2022-10-02
58f67a57-9a7d-455e-873e-c99c6b99a0f0,Victor,Taylor,M,victor.taylor@company.com,engineering,frances.young@company.com,"MacBook Pro 14""",True,False,2019-10-04,2020-08-22
dc4b4a6c-612b-406d-9233-b2617dd95249,Douglas,Carter,M,douglas.carter@company.com,marketing,mark.robinson@company.com,ThinkPad X1 Carbon,True,True,2018-12-08,2019-01-04
a365f039-c80a-4fce-a5ca-8862f1646a09,Emily,Nelson,F,emily.nelson@company.com,sales,janice.murphy@company.com,ThinkPad X1 Carbon,True,False,2020-11-24,2021-08-25
9f44b34c-88de-42d6-9702-f69339c19d5b,Christian,Richardson,M,christian.richardson2@company.com,sales,robert.jimenez@company.com,"MacBook Pro 14""",True,True,2022-04-07,2022-04-16
13f325e9-7220-4d42-aadf-3351af082577,Theresa,Adams,F,theresa.adams@company.com,engineering,james.miller@company.com,HP EliteBook 840,False,False,2023-08-17,2024-01-22
1cce3770-8351-40f6-bbf3-b13eae511a40,Andrew,Jones,M,andrew.jones@company.com,sales,bruce.turner@company.com,Surface Laptop 5,True,True,2018-11-14,2019-06-27
e92a9eea-61e0-484d-846c-5fe3d7f44a18,Richard,Patterson,M,richard.patterson@company.com,IT,joshua.mitchell@company.com,Dell XPS 15,False,True,2020-05-19,2020-11-30
4d24c48d-3ba1-4b30-84b2-55c9d2ac8b7b,Bruce,Morales,M,bruce.morales@company.com,r&d,shirley.clark@company.com,ThinkPad X1 Carbon,True,True,2022-01-08,2022-09-15
61714e27-7b02-4009-9203-ec17e683cbdd,Peter,Rodriguez,M,peter.rodriguez@company.com,engineering,samantha.cruz@company.com,Dell Latitude 7440,True,True,2019-07-04,2019-11-30
239e9935-8447-44a0-bf75-fb378717e6d9,Marcus,Chavez,M,marcus.chavez2@company.com,sales,justin.johnson@company.com,"MacBook Pro 14""",True,False,2024-03-13,2024-07-30
ccbbce90-a415-423b-aa9f-148598b93b55,Andrea,Simmons,F,andrea.simmons2@company.com,engineering,laura.mendoza@company.com,Dell Latitude 7440,True,True,2021-08-17,2022-05-04
dba355da-131a-4a4b-968b-d272cb18b3fe,Benjamin,Martinez,M,benjamin.martinez2@company.com,sales,bryan.lee@company.com,ThinkPad X1 Carbon,True,False,2022-05-11,2022-07-27
2a7b8593-c14f-49b6-828a-f1d37ad83460,Christian,Lee,M,christian.lee2@company.com,sales,emma.davis@company.com,Surface Laptop 5,True,True,2019-11-12,2020-05-15
15ecb4dc-d0ea-4415-b9c5-eb09705d2f14,Megan,Green,F,megan.green@company.com,support,george.campbell@company.com,Surface Laptop 5,True,True,2022-02-01,2022-10-10
5d198400-5fcd-4ffe-9fdb-5c5c9a136611,Melissa,Cruz,F,melissa.cruz@company.com,r&d,christian.lewis@company.com,HP EliteBook 840,False,False,2023-04-05,2023-09-20
ff491449-4a40-4486-9367-092725b22218,Larry,Anderson,M,larry.anderson@company.com,engineering,joshua.nelson@company.com,"MacBook Pro 14""",True,False,2020-05-18,2020-07-16
d72d5ec9-45c2-4063-b5e5-5f9af8e45d44,Roy,Flores,M,roy.flores@company.com,sales,michelle.moore@company.com,Dell Latitude 7440,True,True,2022-07-05,2022-07-20
dc586e97-07ff-4632-bd99-2f27cfae1166,Amber,Robinson,F,amber.robinson2@company.com,sales,jeffrey.brooks@company.com,MacBook Air M2,True,True,2021-06-17,2022-03-05
0fc0555a-6361-4b05-afd5-c0d2a73b7d14,Carl,Bailey,M,carl.bailey2@company.com,sales,louis.nguyen@company.com,HP EliteBook 840,True,True,2024-03-04,2024-06-15
